"294", "272", "2011-11-02", "28", "Caño de ose con perdida de agua hace dtres semanas sobre la vereda en calles francisca otermin y florentina de ferrari- La Candelaria ", "-34.88473402567602", "-54.939279556274414", "44", "Francisca otermin ", "y Florentina de Ferrari"
"295", "270", "2011-11-03", "1", "Aguas servidas a la calle papel higienico y demasse amontonan en vehiculo abandonado sobre calle Salerno ", "-34.90932888787036", "-54.957738518714905", "84", "Salerno", "Messina"
"296", "271", "2011-11-03", "23", "Vivimos en un apto en un primer piso, Debajo hay un local de un supermercado. Hemos hablado reiteradas veces con ellos pero sin obtener resultados. Taladran y martillan a las 12 de la noche y más. En realidad siempre hacen ruido de todo tipo a toda hora (4 de la mañana), ollas, arrastran cosas y demás pero por esto nunca nos quejamos, hemos sido muy tolerantes, pero el taladro y el martillo lo sentimos en la cabecera de nuestra cama por lo cual es imposible dormir. Varias veces hemos pedido de buenas maneras porque nos levantamos a las las 6 de la amañana, pero no hay caso.", "-34.95307105096134", "-54.93618965148926", "1", "Nosotros estamos en María Eugenia Vaz Ferreira, esq. Francia", "El Super tiene entrada por Francia, entre Ma Eug Vaz Ferreira y J. Lenzina"
"297", "273", "2011-11-04", "21", "Basura en la vereda", "-34.89670239191065", "-54.94786262512207", "82", "Alberto Caracara", "y calle 3"
"298", "279", "2011-11-04", "28", "Estimados, mi consulta es si es posible localizar a los dueños de una propiedad en la que hasta hace unos días funcionaba un comité político, en la calle Gutierrez Ruiz entre Z.Michellini y Dodera,  ya que se procedió a derrumbar esta vieja casa y de la misma manera una vieja palmera que había en el patio ,la cual quedó desplantada con las raíces expuestas,dentro del mismo.Teniendo en cuenta la posibilidad de recuperar esta palmera para algún espacio público o algo por el estilo, ya que es una pena que este ejemplar que tiene un crecimiento lento se pierda.Tal vez el municipio o la dirección de higiene puedan proceder para recuperarla o asesorarme acerca de que se puede hacer.Muchas gracias por su atención", "-34.90932888787036", "-54.957738518714905", "19", "Gutierrez Ruiz", "Dodera y Z.Michellini"
"299", "276", "2011-11-07", "28", "solicita corte de pasto en Planta de Elaboración mazoni", "-34.876302321160566", "-54.96959924697876", "64", "continuación ferreira aldunate", "y Oficial 1"
"300", "275", "2011-11-07", "27", "se solicita arreglo de vereda .-", "-34.907437236859494", "-54.95880603790283", "19", "18 de julio  940", "casi Ituzaingo"
"301", "277", "2011-11-07", "5", "hay en forma casi diaria basura q la gente tira afuera del contenedor,x lo general esta lleno y tiran igual los perros la desparraman,ademas de el olor no los lavan jamas!!!!ya mane otro reclamo pero todo sigue igual,faltan contenedores en la otra cuadra,este no da!!!!!!!!!!!gracias", "-34.894660852775985", "-54.96451377868652", "84", "Acropolis", "Acropolis y Cagliari"
"302", "278", "2011-11-08", "12", "Existe muy poca iluminación porque los árboles tapan los focos.", "-34.90932888787036", "-54.957738518714905", "73", "Simón del Pino", "Celedonio Rojas y Rivera"
"303", "293", "2011-11-08", "28", "Buenos dias , escribo a esta direccion porque no encuentro la direccion de mail del Alcalde de Piriapolis, y la pagina web a la que hace referencia la web del municipio (www.piriapolis.gub.uy) no existe. Transcribo el reclamo : es verdaderamente VERGONZOSO  el estado de la terminal de omnibus de Piriapolis , donde las palomas han anidado dentro y fuera en las paredes en zigzag que estan construidas. Antes era solo en el techo, bajo techo , pero como se puso una malla que no les permite anidar ahi , han trasladado sus nidos al interior de la terminal , y en la parte que no tiene malla del exterior. Es hasta pintoresco como convivimos los humanos con ellas , pero en relacion ellas son mucho mas peligrosas porque las heces bajan sin previo aviso desde las alturas . La gente ante el grito de algun ciudadano cauteloso , se mueve y en contadas ocasiones logran escapar del bochorno . Eso adentro y afuera , y los pisos y las paredes  dan testimonio fiel (a cualquier hora ) de la situacion insostenible. No se puede caminar descuidadamente ya que te llevas la constancia en los zapatos.  Y peor aun es llevarte los comprobantes en la ropa, no importa cuan cauteloso seas , ya que te llega \"de arriba\" y las palomas no tienen una bocina que indique que sale el \"envio\". Ademas el ulular que emiten, a las 6.00 am , resulta espeluznante , parece la casa embrujada .   Personalmente uso la terminal frecuentemente, resido en la ciudad , pero es PREOCUPANTE  la imagen que les damos a todos los turistas que por ser una ciudad de gran transito tenemos habitualmente. En unos dias son las carreras que atraen muchisima gente y mostrar algo asi es INCONCEBIBLE. Mas extraño aun es que no se hayan tomado medidas aun, porque realmente esto lo vengo viendo hace mas de un mes , y he seguido esperando a ver si alguien hace algo , pero por lo que veo la PASIVIDAD ANTE UN DESASTRE  es lo que caracteriza a este municipio. Espero que me contesten, aunque sea para hacer algun descargo. Por favor reenviar a las personas  involucradas en la solucion . Gracias Yissel", "-34.90932888787036", "-54.957738518714905", "79", "Misiones", ""
"304", "294", "2011-11-08", "28", "Bocatormenta tapada Frente a Granjita ", "-34.90932888787036", "-54.957738518714905", "82", "Gregorio Sanabria", "Seferino de la Torre casi Simón del Pino."
"305", "295", "2011-11-08", "20", "Calle en mal estado ,intransitable", "-34.90932888787036", "-54.957738518714905", "82", "Gregorio Sanabria", "Seferino de la Torre y Cara Cara"
"306", "282", "2011-11-08", "3", "Focos que no funcionan hace tiempo", "-34.90932888787036", "-54.957738518714905", "82", "Gregorio Sanabria", "Seferino de la Torre y Cara cara"
"307", "296", "2011-11-08", "1", "mi reclamo es por el pedido de la barometrica en la capuera le solicite hace mas de 5 meses ,estamos teniendo inconvenientes con los vecinos linderos a mi terreno por que el pozo negro ya hace meses esta perdiendo esta a lleno y revaso no sabemos ya que hacer y no contamos con el dinero para pagar una barometrica privada quisiera que por intermedio de este reclamo pudan sulucionarnos este problema dejo mi direccion ,calle laguna dorada el nombre de la casa es siempre juntos, parada 4 del comercio roza mar ala izquierda la 5ta casa .flia savornin tel 42559921 -091055586 muchas gracias", "-34.906135051768", "-54.9935245513916", "49", "laguna dorada parada 4   la capuera", ""
"308", "297", "2011-11-08", "21", "hola, escribo de la calle anacahuita, barrio Iporá, hay un contenedor en la esquina, no está lleno para nada, pero la gente tira afuera de él, y sobre todo muchas ramas, es un desastre, queria saber si ademas de limpiar podrían poner algun cartel con un tel a llamar en caso de tirar ramas, ya que por mas que se limpìe la gente es tan sucia que vuelve a llenar alrededor, gracias Julia ", "-34.910551839048324", "-54.966251850128174", "39", "anacahuita", "25 de mayo atras del deportivo"
"309", "280", "2011-11-09", "28", "solicita corte de pasto en Poli Deportivo San Martin", "-34.90752522159382", "-54.941006898880005", "86", "continuacón avenida aigua", "isla de Flores"
"310", "281", "2011-11-09", "28", "se solicita corte de pasto en el Comunal Mazzoni", "-34.87637273563561", "-54.97036099433899", "64", "wilson ferreira aldunate", "Pasando Cerro Pelado"
"311", "283", "2011-11-09", "20", "Pozos muy peligrosos desarrollan mucha velocidad y es un peligro para las personas", "-34.89325286519028", "-54.95541572570801", "55", "Rio OLimar", "Marcos de los Reyes"
"312", "291", "2011-11-09", "28", "Vecino que estaciona el auto de manera tal que los vecinos no pueden circular por la vereda y tienen que bajar a la calzada.Hay vecinos muy mayores que se les hace imposible bajar a la calle.", "-34.90932888787036", "-54.957738518714905", "2", "Eugenia Ruiz Zorrilla", "Cno de los Gauchos Simón del Pino"
"313", "292", "2011-11-09", "28", "se solicita el pintado de dos lomo de burro por belen que estan faltando cu pintura.-", "-34.91127328371809", "-54.947776794433594", "88", "Arturo Santana", "Belen"
"314", "284", "2011-11-10", "28", "veredas muy sucias en dicha aesquina por pasto y podas depositadas en el lugar", "-34.911026937470474", "-54.94939684867859", "88", "Arturo Santana", "yerbal"
"315", "285", "2011-11-10", "28", "se avisa de que en esa intersección tanto el cartel nomeclator como el de contra mano se encuentran en lugar no  visidle r incluso torcido y despintado.-", "-34.899632615867105", "-54.957979917526245", "1", "W. Ferreira aldunate", "sarandí"
"316", "286", "2011-11-10", "28", "Corte de Pasto en vereda Barrio la Sonrisa a solicitud de Oficina Desconcentrada San Francisco.-", "-34.89237286069485", "-54.9686336517334", "48", "todo el barrio de la zona", "acropolis  "
"317", "287", "2011-11-10", "28", "a dolicitud de Oficina Desconcentrada Dan Francisco limpieza del predio contra la cañada.-", "-34.89541763613192", "-54.967453479766846", "84", "Bolognia", "Vari"
"318", "288", "2011-11-10", "28", "se avisa  que hay dos lomos de burro despintados y el Cartel de contra mano se encuentra en una columna que esta retirada a 10 o más metros y se encuentra torcido no muy visible.-", "-34.907252468610494", "-54.95060920715332", "1", "Ituzaingo", "Rio Negro"
"319", "289", "2011-11-10", "28", "Se solicita enderezar  el Semaforo que se encuentra entre  Roman Guerra y Florida.-", "-34.9083170799602", "-54.95657444000244", "19", "Roman Guerra", "Florida"
"320", "290", "2011-11-10", "3", "solicita se arregle foco de luz que ya se habia arreglado frente  al Puente de Madera y calle paralela a Francisco Moreno.-", "-34.895892822117716", "-54.93507385253906", "62", "paralela a Francisco Moreno", "Pasando  Benito Briosso calle sin salida"
"321", "298", "2011-11-10", "22", "Podas en la vereda", "-34.90932888787036", "-54.957738518714905", "73", "Manuel Oribe", "C/ Cno de los Gauchos"
"322", "299", "2011-11-10", "3", "Focos desgastados ( dan poca luz)", "-34.90932888787036", "-54.957738518714905", "73", "Manuel Oribe", "Cno de los Gauchos y Atanasio Sierra"
"323", "300", "2011-11-10", "6", "Rama de un árbol de la vereda para cortar, está por quebrarse y es peligroso porque está encima de los cables .", "-34.90932888787036", "-54.957738518714905", "73", "Santiago Gadea", "Simón del Pino y Sanabria"
"324", "301", "2011-11-10", "28", "solicita arreglo de cordón cuneta", "-34.900204569310326", "-54.968934059143066", "63", "Cisnes", "Alondras"
"325", "302", "2011-11-10", "3", "solicita revisar en esquinas y entradas de Maldonado Park focos de luz que se encuentran apagados en esa sona.-", "-34.90025736481198", "-54.96891260147095", "63", "Cineros", "Alondras"
"326", "303", "2011-11-11", "12", "solicito la poda de arbol sobre cables.un paraiso y un alamo el cual tiene una rama sobre mi casa.maldonado nuevo.francisco moreno,entre agapito parabera y caracará.posible peligro con los vientos.", "-34.895224041053346", "-54.935760498046875", "62", "francisco moreno", "alberto caracará y agapito parabera"
"327", "305", "2011-11-11", "13", "solicito la reparacion de pozo en calle.esquina peligrosa.", "-34.89726556619119", "-54.93541717529297", "62", "francisco moreno", "alberto caracará "
"328", "304", "2011-11-12", "2", "En la calle Gutiérrez Ruíz, entre Dodera y Zelmar Michelini, hace aproximadamente 3 semanas ya, demolieron una casa antigua que cumplía funciones como comité político de una agrupación del Frente Amplio.No solamente el casco edilicio era de una antiguedad que ameritaría llamarlo del casco histórico. Eso no es el reclamo. El reclamo que quiero hacer es que hay una palmera, que es muy vieja y grande, y quedó tirada en el suelo, y se está secando.Como todos sabemos son árboles que tardan muchos años en crecer, y como vecino me indigna ver morir esa palmera, día a día y que no se pueda hacer nada al respecto.Alguien se tiene que hacer cargo, y ya que es una palmera preciosa, puede ser una alternativa sugerida, la de replantarla, en algún sitio con motivo ornamentalSin más nada que agregar, saluda muy atentamente", "-34.90932888787036", "-54.957738518714905", "19", "Gutiérrez Ruíz", "Dodera y Zelmar Michelini"
"329", "306", "2011-11-14", "3", "Foco Quemado", "-34.90932888787036", "-54.957738518714905", "73", "Gregorio Sanabria", "y Pablo Zufriategui"
"330", "307", "2011-11-15", "28", "Basural", "-34.90932888787036", "-54.957738518714905", "83", "Calle 1", "Calle 2"
"331", "308", "2011-11-15", "28", "solicito construccion de veredas en zona de maldonado nuevo,sobre calle francisco moreno.en los alrededores ya hay veredas incluso en parte de dicha calle hay vereda,falta una parte.dicha solicitud es prioritaria ya que niños y personas caminan por la calle lo cual es peligroso.se necesita ademas lomos de burro.en las calles de los asentamientos cercanos hay veredas.pagamos terrenos e impuestos tenemos derecho a las veredas.gracias.", "-34.89575202655664", "-54.93580341339111", "62", "francisco moreno", "alberto caracará  y  agapito parabera"
"332", "309", "2011-11-18", "28", "limpieza boca tormenta", "-34.90932888787036", "-54.957738518714905", "40", "ramon ortiz", "manuel oribe"
"333", "310", "2011-11-18", "1", "Vecinos tiran aguas servidas a la via pública causando malos olores a los vecinos ", "-34.90932888787036", "-54.957738518714905", "56", "Napóles", "Sicilia y Genova"
"334", "311", "2011-11-18", "1", "Vecinos vuelcan aguas servidas  en vía pública. Provocando molestias a los vecinos.", "-34.88057989104963", "-54.987173080444336", "56", "Milán", "Sicilia y Genova"
"335", "313", "2011-11-21", "3", "foco roto", "-34.90932888787036", "-54.957738518714905", "74", "flores", "cerro largo"
"336", "314", "2011-11-21", "7", "ratas en el barrio", "-34.90932888787036", "-54.957738518714905", "1", "flores", "cerro largo"
"337", "315", "2011-11-21", "28", "limpieza de cañas en la vereda", "-34.90932888787036", "-54.957738518714905", "1", "flores", "cerro largo"
"338", "312", "2011-11-23", "16", "solicita reparación de vereda y sacar  raiz del arbol que se corto por la cudrilla de Gestion Ambiental y colocación ", "-34.90791235330485", "-54.96532917022705", "39", "guavira 1066", "arazá y piranga"
"339", "318", "2011-11-23", "19", "solicita reparacion de garita al lado de policlinica en la esquina de Maldonado Nuevo", "-34.89758235002714", "-54.93787407875061", "62", "Alberto Cara cara", "lorenzo"
"340", "339", "2011-11-23", "28", "Solicita se señalice o se de una seguridad  de pasaje hacie la entrada de las grutas de Punta Ballena.- ", "-34.90932888787036", "-54.957738518714905", "23", "entrada a las grutas", "Punta Ballena"
"341", "317", "2011-11-23", "28", "Alcantarillas tapadas", "-34.90932888787036", "-54.957738518714905", "62", "Ute 18", "Manuel Franca"
"342", "316", "2011-11-23", "3", "Foco quemado", "-34.90932888787036", "-54.957738518714905", "62", "Ute 18", "y calle 15"
"343", "319", "2011-11-24", "1", "Basura y retiro de Ramas y podas predio muy sucio, esquina de Complejo Colibries porque el Martes 29 festejan el 10mo Aniversario", "-34.89610401500683", "-54.960479736328125", "1", "Continuacion Francisco Aguilar", "18 de Julio"
"344", "320", "2011-11-24", "21", "Basura afuera del contenedor", "-34.90932888787036", "-54.957738518714905", "35", "Mapuche", "Guenoas"
"345", "321", "2011-11-25", "6", "solicita corte de pasto y limpieza en General.-", "-34.90532557495127", "-54.94515895843506", "73", "Fructodo Rivera", "Santiago Gadea"
"346", "322", "2011-11-28", "3", "ESTIMADOS, TENGO PENDIENTE DE SOLUCIÓN EL RECLAMO NRO.184 DE FECHA 14/09/11, NO PUEDO CREER QUE LLEVE TANTO TIEMPO PONER DERECHO EL BRAZO DE ALUMBRADO PÚBLICO. EL MISMO ESTA SOBRE LA CALLE ECUADOR A MEDIA CUADRA DE PUERTA DE LA CANDELARIA ANTES DE LLEGAR A LA CAÑADA EN LA PARADA 23 DE LA MANSA EN EL BARRIO CALIFORNIA PARK, EN LA CERA IZQUIERDA DE LA CALLE ECUADOR.  ", "-34.90932888787036", "-54.957738518714905", "16", "ECUADOR", "PUERTO DE LA CANDELARIA Y LA CAÑADA"
"347", "323", "2011-11-28", "20", "Es necesario hacer por lo menos bacheo hasta que se ponga nueva capa asfáltica en las siguientes calles: Brasilia en toda su extensión, Melvin Jones en toda su extensión, Puerto de la Candelaria en toda su extensión, Ecuador entre Puerto de laCandelaria y La Cañada.", "-34.922885910793695", "-54.965972900390625", "16", "Brasilia,Melvin Jones,Puerto de la Candelaria,Ecuador.", ""
"348", "324", "2011-11-28", "28", "TENGO PENDIENTE DE EJECUCION EL RECLAMO NRO 124 DEL 16./08/2011 MEDIANTE EL CUAL SOLICITÉ LA COLOCACIÓN DE UN CARTEL \"CALLE CERRADA\" EN LA ESQUINA DE LAS CALLE ECUADOR Y PUERTO DE LA CANDELARIA, PUES LA CALLE ECUADOR FINALIZA EN EL PASEO DE LA GUADA O MAS CONOCIDO COMO LA CAÑADA Y NO EXISTE INDICACIÓN AL RESPECTO.", "-34.9234489054964", "-54.96708869934082", "16", "ECUADOR", "PUERTO DE LA CANDELARIA Y LA CAÑADA"
"349", "325", "2011-11-28", "5", "Todo tipo de mugre al lado del contenedor", "-34.90932888787036", "-54.957738518714905", "66", "Elias Chiossi", "Esquina Cara cara"
"350", "326", "2011-11-28", "5", "Contenedor lleno y basura alrededor.", "-34.90932888787036", "-54.957738518714905", "83", "Calle 2", "y calle 7"
"351", "327", "2011-11-29", "9", "solicita limpieza de terreno baldio ", "-34.88168885431248", "-54.974491596221924", "20", "tupambae", "india muerta"
"352", "328", "2011-11-29", "28", "rama de arbol sobre cables. pozo peligroso. calle rota por aguas.niños caminando por la calle por falta de veredas.motos a altas horas de la noche con ruidos muy molestos.este reclamo ya fue hecho y aun no se le ha prestado la debida atencion.francisco moreno entre caracará y agapito parabera.", "-34.90932888787036", "-54.957738518714905", "1", "FRANCISCO MORENO", "AGAPITO PARABERA   Y CARACARÁ"
"353", "329", "2011-11-30", "1", "Un arbol seco ( podrido) está a punto de caerce para el lado de la calley está apollado en una columna de alumbrado", "-34.90932888787036", "-54.957738518714905", "22", " Calle laguna del sauce y calle laguna blanca", "en la esquina"
"354", "330", "2011-11-30", "13", "tapa pluvial partida calle 7 entre 13 y 14 maldonado nuevo. enfrente a farmacia luz", "-34.90932888787036", "-54.957738518714905", "62", "7 alberto caracara", "13 chaume de tal y 12 francisco moreno"
"355", "331", "2011-12-01", "21", "Escombros y basura ", "-34.90932888787036", "-54.957738518714905", "82", "Seferino de la Torre", "Cno de los Gauchos y Simón del Pino"
"360", "335", "2011-12-02", "22", "Ramas en la vereda", "-34.89754715188349", "-54.95292663574219", "73", "Manuel Oribe", "C/ Cno de Los Gauchos"
"357", "332", "2011-12-01", "1", "Aguas Servidas volcadas al cordon cuneta y la calle personas del entorno molestas por el olor", "-34.89503924532544", "-54.96659517288208", "84", "Bolonia", "Avelino"
"358", "333", "2011-12-01", "21", "Escombro y basura", "-34.90932888787036", "-54.957738518714905", "73", "Trápani ", "Simón del Pino y Sanabria"
"359", "334", "2011-12-02", "3", "Foco quemado", "-34.89297126477732", "-54.94880676269531", "50", "Mascheroni", "c/ Conduelo Piriz"
"361", "336", "2011-12-02", "28", "Tapa Quebrada en vereda. Es peligroso el agujero que hay.", "-34.90932888787036", "-54.957738518714905", "19", "Román Guerra", "y calle 33"
"362", "337", "2011-12-05", "15", "Mal estado de la calle Estanislao González, en el barrio La Sonrisa, lo que la hace bastante difícil de circular.", "-34.895136043139516", "-54.97114419937134", "48", "Estanislao González", "Avenida Lussich y Gumersindo Saravia"
"365", "342", "2011-12-06", "28", "solicita corte de pasto en Comunal Odizzio y Centro de urno.-", "-34.904854842915576", "-54.9468594789505", "73", "Bergalli", "Gregorio Sanabria"
"366", "343", "2011-12-06", "28", "Corte de pasto en Comunal Loma de Santa Teresita.-", "-34.89487204883247", "-54.93792772293091", "1", "Agapito Paravera", "Bartolome howel"
"364", "338", "2011-12-05", "9", "Limpieza de baldío público, se esta formando un basural, el pasto tiene una altura importante que puede provocar un incendio y mas en esta epoca.El terreno tiene una pieza abandonada donde se juntan malvivientes y es un defiladero a toda hora.Por favor quiero una pronta solución para este problema.Gracias.-", "-34.881627245634874", "-54.97431993484497", "20", "India Muerta", "Tupambaé"
"367", "344", "2011-12-06", "28", "Comunal Sarubi corte de pasto.-", "-34.916129673092314", "-54.94880676269531", "88", "Cachimba del rey", "Simon Bolivar"
"368", "345", "2011-12-06", "28", "limpieza de la Plaza san fernanado acondicionamiento de la misma y pintura.-", "-34.908809787978356", "-54.95811939239502", "19", "Sarandi", "florida"
"369", "346", "2011-12-06", "28", "solicita reparación de escalera frente a la casa de Nany Salasar.-", "-34.90932888787036", "-54.957738518714905", "1", " aguada", "barrio la aguada"
"370", "347", "2011-12-06", "28", "Rama de árbol caída en la vereda", "-34.90932888787036", "-54.957738518714905", "73", "Santiago Gadea", "Simón del Pino y Cno de los gauchos"
"371", "348", "2011-12-06", "28", "hacer rampas para descapacitados en la calle frente a la cebra.-", "-34.91419419002243", "-54.95011568069458", "88", "3 de febrero", "yerbal"
"372", "349", "2011-12-06", "21", "Basural", "-34.90932888787036", "-54.957738518714905", "88", "2 de octubre", "y Medina"
"373", "350", "2011-12-06", "21", "Escombro en la vereda, detrás de la garita de ómnibus.", "-34.90932888787036", "-54.957738518714905", "35", "Guenoas", "y Coyas"
"374", "351", "2011-12-06", "21", "Basural en predio municipal", "-34.90932888787036", "-54.957738518714905", "82", "Caracara", "antes de Simón del Pino"
"375", "341", "2011-12-06", "28", "Basural al lado del contenedor", "-34.90932888787036", "-54.957738518714905", "83", "calle 7", "y calle 2"
"376", "340", "2011-12-06", "6", "CORTE DE PASTO", "-34.90932888787036", "-54.957738518714905", "88", "TREINTA Y TRES Y 12 DE OCTUBRE", "POLICLINA MUNICIPAL SARUBBI"
"377", "352", "2011-12-07", "23", "Buenos dias, Yo soy resdidente del Balneario Buenos Aires, hizo ya 2 reclamos por ruidos molestos nocturno por teléfono en 20/11/2011 y 04/12/2011, en 20/11 llamé 42223333 y la personaque contestó  en el teléfono me dijo que llamara en San Carlos, no entendia la razón porque el impuesto que nosotros pagamos és para Maldonado. Llamé a San Carlos y comenzó a la medianoche de 19/20 asi como en medianoche de 03/04 para quejarse de una musica a todo volumen que se escuchaba de la ruta 10 y el padron que hacen esa fiesta es 3641/42 que es casi en calle 48, comenzó  a las 4pm de 19/11 y terminó a las 10am el 20/11 el ruido no permitia que la gente se quedase en sus casas de tan imponente y mas los pibes borrachos y molestando los vecinos en San Carlos me atendió el 676 que me dijo que iba a tratar de hablar con la policia para resolver el problema y la llamo por 2 veces y yo de mi casa llame 911 por mas 2 veces y ellos decian que tenia que llamar ruidos molestos de maldonado, y asi que me pasé toda la noche como una pelota de tenis lanzada de un lado a otro ey le comento que el mismo ocurrió en la noche de 3/12 a 04/12 empezo a las 11pm hasta las 7am. Yo registrado 2 denuncias que creo no llegaron a nadié pero les voy a dar los nºs de los reclamos 4644 em 20/11 y 4592 em 04/12 mi Sra. las hizo y su nombre és Léa Bermudez y el documento es 62759796,lo que me preocupa mucho son las personas que viven alli tienen vida dudosa y pensar que ellos van hacer esas fiestas que las llamam HAVE que és nada mas que mucha bebida, mucha droga y musica muy alta para que llamé la atención de los invitados al longe y ninguno hace nadié, en las 2 ocasiones en el dia seguinte me llamó en mi casa un Sr. André que es el que atende las denuncias y me dice que por razones personales no estaba en su trabajo tanto en la noche de 19/11 y la noche de 03/12 y me dice tbn que no hay como multar las personas se uno de el departamento de ruidos no vá para eso en local y que tienen pocas personas para el trabajo y que yo deberia ir quejarme en las intendencias de Maldonado y San Carlos para que les ponga mas personas a trabajar.  Entonces le pregunto se es justo para los que viven acá y pagan sus impuestos y tienen que trabajar no tienen derecho de descansar en sus casas? Pienso que algo se debe hacer y mucho rapido que eso la pierde la ciudad y comento que si nadie va tomar algumas medidas me veo obligado a ir a los medios de comunicacion y hacer denuncias y incluso hacer una denuncia judicial encontra del departamento y de la policia que lamentablemente no protege sus ciudadanos y ni siquiera oir sus reclamos justos. GRacias y saludos", "-34.894168059866", "-54.79156494140625", "1", "calle 23", "ruta 10 y calle 48"
"378", "353", "2011-12-08", "22", "Ramas frente a Escuela N 2", "-34.90932888787036", "-54.957738518714905", "19", " 25 de mayo", "c/ Michelini"
"379", "354", "2011-12-09", "28", "solicita limpieza de boca de tormenta ", "-34.89191525463195", "-54.94159698486328", "62", "indigenas", "Bambu"
"380", "355", "2011-12-09", "28", "Solicito el corte de Pasto de el Chalet \"los Pinos\" correspondientes a la Unidad Funcional de Proyectos. ", "-34.91690385354192", "-54.953956604003906", "1", "Suiza ", "Dinamarca y San Marino  Chalet \"Los Pinos\""
"382", "356", "2011-12-09", "3", "Foco de luz quemado", "-34.90932888787036", "-54.957738518714905", "73", "Pablo Zufriategui", "y Atanasio Sierra"
"383", "358", "2011-12-09", "22", "las podas estan ubicadas en dos lugares en la misma calle, una es al  lado del contenedor y otra es el terreno baldio cerano a Casa del Sol. Agradecemos su retiro", "-34.892408061055654", "-54.97464179992676", "48", "av. Juan Pablo Terra", "Granja Ferraro y Juan Jose Muñoz"
"384", "357", "2011-12-11", "3", "Foco de Batalla del Cerrito y Piedras roto desde 02/12/11 y foco de Batalla del Cerrito y Suárez roto desde 10/12/11. ", "-34.904216930710575", "-54.94880676269531", "81", "Batalla del Cerrito y Piedras y Batalla del Cerrito y Suárez", "Batalla del Cerrito y Piedras y Batalla del Cerrito y Suárez"
"385", "359", "2011-12-11", "28", "HOLA VIVO EN EL BARRIO NUEVA ESPERANZA CASA 15 FRENTE A UNA CANCHITA FUTBOL. AL LADO DE MI HOGAR TENGO UN POZO DE SANAMIENTO EN LA QUE NO ESTOY CONECTADA, ALLI CON BALDES TIRO LOS HECES Y AGUAS, YA QUE COMO DIGE ESTOY EN ASENTAMIENTO. NECESITO UNA BAROMETRICA O ALGO QUE LO DESTAPE YA QUE ESTA LLENO...", "-34.90932888787036", "-54.957738518714905", "71", "PASANDO UN TECHO POR MI PAIS, CASA 15 DE MADERA PINTADO DE N", "BARRIO EUCALIPTOS"
"386", "360", "2011-12-14", "3", "2 focos quemados", "-34.90932888787036", "-54.957738518714905", "2", "Boulevar Artigas", "Eugenia Ruiz y Avda Aiguá"
"387", "361", "2011-12-14", "20", "Bache en el pavimento", "-34.90932888787036", "-54.957738518714905", "19", "San Carlos ", "Ventura Alegre y Dr Edye"
"388", "362", "2011-12-15", "24", "Estimados: hace una semana que vengo reclamando en le IM, y sin resultados algunos. En consecuencia de esto les escribo a ustedes para poder tener suerte. En el terreno que cuido me están tirando podas de todo al rededor de la casas que los jardinero arrojan.Hace un mes lo hice limpiar por mis medios costando me $ 2000 dos mil pesos, hoy en día otra ves me tiraron hasta tarros de pinturas, quiero que me lo limpien y me coloquen un cartel que no se puede tirar mas basura. Las calles son Salt Lake numero de padrón 11160.", "-34.922476857532324", "-54.94986891746521", "1", "Salt Lake ", "Ma rTirreno y Mar Chiquita"
"392", "365", "2011-12-19", "20", "Pavimento en muy mal estado ", "-34.90932888787036", "-54.957738518714905", "62", "Cimarrón", "Caciques y Zitarrosa"
"393", "366", "2011-12-20", "3", "solicita arreglo de foco que se encuentra quemado.-2ª luz antes del puente canchas calle 15 entrando por manuel Franca.-", "-34.89548803422919", "-54.93438720703125", "62", "chame de tal", "Manuel Franca  antes del puente"
"394", "367", "2011-12-20", "3", "solicita se reevea foco de alumbrado publico que ya se arreglado y prendia despues de las 00.00 horas y ahora no.-", "-34.89599841863014", "-54.93508458137512", "1", "paralela a francisco moreno", " Pasando Benito Briosso calle sin salida a media cuadra-"
"390", "363", "2011-12-15", "23", "Siendo la tercera noche que me es imposible dormir, estoy mandando este mail para ver si es posible que me ayuden.Vivo en el Edificio Tijuca de la ciudad de Punta del Este, en barrio la Pastora. Abajo de mi apto, dan 2 comercios, un super llamado \"de todo un poco\" y otro comercio se ve que lo están por abrir llamado \"fast \" y algo más. Se ve que trabajan de noche y no se que instalaciones están haciendo pero tengo el taladro y los martillazo abajo de mi almohada. Ya fui personalmente a solicitar que lo hagan en otro horario, no a las 3 y 4 am.", "-34.90932888787036", "-54.957738518714905", "1", "Vaz Ferreira ", "El ruido lo hacen en la calle Francia, esquina Faz Ferreira. "
"391", "364", "2011-12-16", "28", "basural detras del hospital", "-34.9062494337182", "-54.96900916099548", "5", "las camelias", "el ceibo"
"395", "368", "2011-12-20", "28", "corte de pasto en la planta de ma", "-34.8766631947076", "-54.975736141204834", "1", "ferreira aldunate", "oficial uno"
"396", "370", "2011-12-20", "28", "En la calle del medio de las Viviendas Complejo Habitacional  17  de junio del Siav. En la vereda hay cantidad importante de  arena y en la calle pedregullo,es calle de doble via y no permiten pasar ni los ómnibus tienen que pasar por parte de la vereda puede ocasionar graves problemas", "-34.89159844894144", "-54.958248138427734", "24", "Continuación Garzón", "Frente al Plan Vigia"
"397", "369", "2011-12-20", "22", "Ramas en vereda pública", "-34.90932888787036", "-54.957738518714905", "86", "Isla de Flores", " Uruguay"
